# BUSCO version is: 5.4.4 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2020-09-10, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
141951at3193	Duplicated	IDmodified-transcript-32113	382.4	231	https://www.orthodb.org/v10?query=141951at3193	GPI inositol-deacylase
141951at3193	Duplicated	MSTRG.31595.2.p1	382.4	231	https://www.orthodb.org/v10?query=141951at3193	GPI inositol-deacylase
141984at3193	Duplicated	IDmodified-transcript-10046	370.3	271	https://www.orthodb.org/v10?query=141984at3193	P-loop containing nucleoside triphosphate hydrolase
141984at3193	Duplicated	IDmodified-transcript-62642	362.6	250	https://www.orthodb.org/v10?query=141984at3193	P-loop containing nucleoside triphosphate hydrolase
141984at3193	Duplicated	IDmodified-transcript-22848	339.9	252	https://www.orthodb.org/v10?query=141984at3193	P-loop containing nucleoside triphosphate hydrolase
142578at3193	Duplicated	IDmodified-transcript-93963	517.6	269	https://www.orthodb.org/v10?query=142578at3193	alkylated DNA repair protein alkB homolog 8
142578at3193	Duplicated	IDmodified-transcript-7922	517.2	269	https://www.orthodb.org/v10?query=142578at3193	alkylated DNA repair protein alkB homolog 8
143110at3193	Complete	IDmodified-transcript-100143	451.8	222	https://www.orthodb.org/v10?query=143110at3193	ATP-dependent Clp protease proteolytic subunit
143161at3193	Duplicated	g589.t2	417.1	222	https://www.orthodb.org/v10?query=143161at3193	thioredoxin-like protein CDSP32, chloroplastic
143161at3193	Duplicated	IDmodified-transcript-3661	417.1	222	https://www.orthodb.org/v10?query=143161at3193	thioredoxin-like protein CDSP32, chloroplastic
143161at3193	Duplicated	g1049.t3	416.4	222	https://www.orthodb.org/v10?query=143161at3193	thioredoxin-like protein CDSP32, chloroplastic
143219at3193	Complete	MSTRG.40522.1.p1	458.1	296	https://www.orthodb.org/v10?query=143219at3193	putative oxidoreductase TDA3
143276at3193	Complete	IDmodified-transcript-42596	356.3	223	https://www.orthodb.org/v10?query=143276at3193	delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, peroxisomal
143563at3193	Duplicated	MSTRG.36712.1.p1	395.0	257	https://www.orthodb.org/v10?query=143563at3193	Pantoate-beta-alanine ligase
143563at3193	Duplicated	g25876.t1	395.0	257	https://www.orthodb.org/v10?query=143563at3193	Pantoate-beta-alanine ligase
143643at3193	Complete	IDmodified-transcript-282046	270.3	182	https://www.orthodb.org/v10?query=143643at3193	ATPase assembly factor ATP
143653at3193	Duplicated	IDmodified-transcript-10081	366.8	236	https://www.orthodb.org/v10?query=143653at3193	Cell division protein
143653at3193	Duplicated	IDmodified-transcript-45917	365.3	236	https://www.orthodb.org/v10?query=143653at3193	Cell division protein
143653at3193	Duplicated	IDmodified-transcript-13396	364.5	236	https://www.orthodb.org/v10?query=143653at3193	Cell division protein
143712at3193	Duplicated	IDmodified-transcript-230575	451.8	235	https://www.orthodb.org/v10?query=143712at3193	magnesium protoporphyrin IX methyltransferase, chloroplastic
143712at3193	Duplicated	IDmodified-transcript-21572	451.1	235	https://www.orthodb.org/v10?query=143712at3193	magnesium protoporphyrin IX methyltransferase, chloroplastic
143745at3193	Complete	IDmodified-transcript-23570	328.5	212	https://www.orthodb.org/v10?query=143745at3193	LOC101777100
143770at3193	Duplicated	IDmodified-transcript-110127	560.8	304	https://www.orthodb.org/v10?query=143770at3193	dual-specificity RNA methyltransferase RlmN
143770at3193	Duplicated	IDmodified-transcript-219902	560.7	304	https://www.orthodb.org/v10?query=143770at3193	dual-specificity RNA methyltransferase RlmN
143770at3193	Duplicated	MSTRG.33027.1.p1	560.7	304	https://www.orthodb.org/v10?query=143770at3193	dual-specificity RNA methyltransferase RlmN
143865at3193	Duplicated	IDmodified-transcript-139401	334.1	247	https://www.orthodb.org/v10?query=143865at3193	NAD(P)-binding domain superfamily
143865at3193	Duplicated	MSTRG.26256.1.p1	334.1	247	https://www.orthodb.org/v10?query=143865at3193	NAD(P)-binding domain superfamily
143865at3193	Duplicated	IDmodified-transcript-122872	321.1	241	https://www.orthodb.org/v10?query=143865at3193	NAD(P)-binding domain superfamily
143942at3193	Duplicated	DEINVI_00007.62133.2.p1	462.8	251	https://www.orthodb.org/v10?query=143942at3193	RNA-binding S4 domain
143942at3193	Duplicated	IDmodified-transcript-33	462.8	251	https://www.orthodb.org/v10?query=143942at3193	RNA-binding S4 domain
143942at3193	Duplicated	MSTRG.8082.1.p1	462.8	251	https://www.orthodb.org/v10?query=143942at3193	RNA-binding S4 domain
143942at3193	Duplicated	g12258.t2	462.6	251	https://www.orthodb.org/v10?query=143942at3193	RNA-binding S4 domain
143943at3193	Duplicated	IDmodified-transcript-264431	468.0	340	https://www.orthodb.org/v10?query=143943at3193	U11/U12 small nuclear ribonucleoprotein 59 kDa protein
143943at3193	Duplicated	IDmodified-transcript-8120	467.9	340	https://www.orthodb.org/v10?query=143943at3193	U11/U12 small nuclear ribonucleoprotein 59 kDa protein
143943at3193	Duplicated	MSTRG.9660.1.p1	467.9	340	https://www.orthodb.org/v10?query=143943at3193	U11/U12 small nuclear ribonucleoprotein 59 kDa protein
144036at3193	Complete	g5418.t2	484.9	266	https://www.orthodb.org/v10?query=144036at3193	protein ABCI12, chloroplastic
144311at3193	Duplicated	IDmodified-transcript-201503	236.4	209	https://www.orthodb.org/v10?query=144311at3193	phosphatidylinositol-glycan biosynthesis class X protein
144311at3193	Duplicated	IDmodified-transcript-201502	235.9	208	https://www.orthodb.org/v10?query=144311at3193	phosphatidylinositol-glycan biosynthesis class X protein
144311at3193	Duplicated	IDmodified-transcript-81102	227.6	211	https://www.orthodb.org/v10?query=144311at3193	phosphatidylinositol-glycan biosynthesis class X protein
144311at3193	Duplicated	IDmodified-transcript-21566	222.2	173	https://www.orthodb.org/v10?query=144311at3193	phosphatidylinositol-glycan biosynthesis class X protein
144429at3193	Duplicated	DEINVI_00025.264202.0.p1	480.3	280	https://www.orthodb.org/v10?query=144429at3193	Hus1 protein
144429at3193	Duplicated	IDmodified-transcript-36208	480.3	280	https://www.orthodb.org/v10?query=144429at3193	Hus1 protein
144429at3193	Duplicated	g24326.t1	480.3	280	https://www.orthodb.org/v10?query=144429at3193	Hus1 protein
144454at3193	Duplicated	IDmodified-transcript-268894	380.7	210	https://www.orthodb.org/v10?query=144454at3193	tRNA (Guanosine(18)-2'-O)-methyltransferase
144454at3193	Duplicated	IDmodified-transcript-268893	380.6	210	https://www.orthodb.org/v10?query=144454at3193	tRNA (Guanosine(18)-2'-O)-methyltransferase
144454at3193	Duplicated	IDmodified-transcript-143709	380.4	210	https://www.orthodb.org/v10?query=144454at3193	tRNA (Guanosine(18)-2'-O)-methyltransferase
144455at3193	Complete	IDmodified-transcript-13910	500.8	275	https://www.orthodb.org/v10?query=144455at3193	CMP-sialic acid transporter 5
144523at3193	Complete	g12839.t1	250.1	188	https://www.orthodb.org/v10?query=144523at3193	protein COFACTOR ASSEMBLY OF COMPLEX C SUBUNIT B CCB2, chloroplastic isoform X1
144897at3193	Duplicated	g26453.t1	359.5	209	https://www.orthodb.org/v10?query=144897at3193	tRNA (Guanine-N(7)-)-methyltransferase
144897at3193	Duplicated	g26453.t2	356.2	209	https://www.orthodb.org/v10?query=144897at3193	tRNA (Guanine-N(7)-)-methyltransferase
144968at3193	Duplicated	DEINVI_00017.161377.6.p1	432.6	229	https://www.orthodb.org/v10?query=144968at3193	haloacid dehalogenase-like hydrolase domain-containing protein At4g39970
144968at3193	Duplicated	IDmodified-transcript-16835	432.6	229	https://www.orthodb.org/v10?query=144968at3193	haloacid dehalogenase-like hydrolase domain-containing protein At4g39970
144968at3193	Duplicated	MSTRG.21479.1.p1	432.6	229	https://www.orthodb.org/v10?query=144968at3193	haloacid dehalogenase-like hydrolase domain-containing protein At4g39970
144968at3193	Duplicated	g6282.t2	377.9	229	https://www.orthodb.org/v10?query=144968at3193	haloacid dehalogenase-like hydrolase domain-containing protein At4g39970
144969at3193	Complete	IDmodified-transcript-41487	363.4	223	https://www.orthodb.org/v10?query=144969at3193	Uncharacterised protein family UPF0454
145050at3193	Complete	IDmodified-transcript-213524	440.2	367	https://www.orthodb.org/v10?query=145050at3193	DnaJ domain
145105at3193	Complete	IDmodified-transcript-5721	321.8	199	https://www.orthodb.org/v10?query=145105at3193	protein OS-9 homolog
145172at3193	Duplicated	IDmodified-transcript-60173	413.1	223	https://www.orthodb.org/v10?query=145172at3193	Transmembrane protein
145172at3193	Duplicated	g2141.t2	402.4	228	https://www.orthodb.org/v10?query=145172at3193	Transmembrane protein
145718at3193	Duplicated	IDmodified-transcript-45008	296.1	234	https://www.orthodb.org/v10?query=145718at3193	uncharacterized protein LOC110604555
145718at3193	Duplicated	IDmodified-transcript-21707	296.1	234	https://www.orthodb.org/v10?query=145718at3193	uncharacterized protein LOC110604555
145718at3193	Duplicated	IDmodified-transcript-64023	276.3	204	https://www.orthodb.org/v10?query=145718at3193	uncharacterized protein LOC110604555
145760at3193	Duplicated	IDmodified-transcript-298336	344.9	271	https://www.orthodb.org/v10?query=145760at3193	rRNA adenine N(6)-methyltransferase
145760at3193	Duplicated	g10644.t2	336.0	271	https://www.orthodb.org/v10?query=145760at3193	rRNA adenine N(6)-methyltransferase
145776at3193	Duplicated	IDmodified-transcript-3635	383.9	225	https://www.orthodb.org/v10?query=145776at3193	Ribosomal RNA small subunit methyltransferase J
145776at3193	Duplicated	DEINVI_00027.286123.0.p1	368.4	225	https://www.orthodb.org/v10?query=145776at3193	Ribosomal RNA small subunit methyltransferase J
145776at3193	Duplicated	IDmodified-transcript-121097	368.4	225	https://www.orthodb.org/v10?query=145776at3193	Ribosomal RNA small subunit methyltransferase J
145776at3193	Duplicated	MSTRG.39670.1.p1	368.4	225	https://www.orthodb.org/v10?query=145776at3193	Ribosomal RNA small subunit methyltransferase J
145857at3193	Duplicated	IDmodified-transcript-93290	390.3	223	https://www.orthodb.org/v10?query=145857at3193	hydroxyacylglutathione hydrolase cytoplasmic
145857at3193	Duplicated	IDmodified-transcript-23246	389.4	223	https://www.orthodb.org/v10?query=145857at3193	hydroxyacylglutathione hydrolase cytoplasmic
146234at3193	Duplicated	DEINVI_00002.3079.2.p1	482.9	236	https://www.orthodb.org/v10?query=146234at3193	haloacid dehalogenase-like hydrolase domain-containing protein At3g48420
146234at3193	Duplicated	g516.t3	482.9	236	https://www.orthodb.org/v10?query=146234at3193	haloacid dehalogenase-like hydrolase domain-containing protein At3g48420
146304at3193	Duplicated	IDmodified-transcript-372231	387.4	276	https://www.orthodb.org/v10?query=146304at3193	UPF0415 protein C7orf25 homolog
146304at3193	Duplicated	g25325.t2	387.2	276	https://www.orthodb.org/v10?query=146304at3193	UPF0415 protein C7orf25 homolog
146304at3193	Duplicated	g25325.t3	386.9	276	https://www.orthodb.org/v10?query=146304at3193	UPF0415 protein C7orf25 homolog
146337at3193	Duplicated	IDmodified-transcript-304324	283.2	226	https://www.orthodb.org/v10?query=146337at3193	Protein of unknown function DUF4504
146337at3193	Duplicated	IDmodified-transcript-114846	278.2	225	https://www.orthodb.org/v10?query=146337at3193	Protein of unknown function DUF4504
146337at3193	Duplicated	IDmodified-transcript-91405	276.0	223	https://www.orthodb.org/v10?query=146337at3193	Protein of unknown function DUF4504
146337at3193	Duplicated	IDmodified-transcript-304325	271.8	237	https://www.orthodb.org/v10?query=146337at3193	Protein of unknown function DUF4504
146428at3193	Duplicated	DEINVI_00015.154693.0.p1	304.3	194	https://www.orthodb.org/v10?query=146428at3193	Ribosome recycling factor
146428at3193	Duplicated	IDmodified-transcript-16190	304.3	194	https://www.orthodb.org/v10?query=146428at3193	Ribosome recycling factor
146428at3193	Duplicated	MSTRG.20320.1.p1	304.3	194	https://www.orthodb.org/v10?query=146428at3193	Ribosome recycling factor
146440at3193	Duplicated	IDmodified-transcript-217968	327.2	197	https://www.orthodb.org/v10?query=146440at3193	pre-mRNA-splicing factor SPF27 homolog
146440at3193	Duplicated	g10279.t2	323.8	197	https://www.orthodb.org/v10?query=146440at3193	pre-mRNA-splicing factor SPF27 homolog
146440at3193	Duplicated	IDmodified-transcript-30183	323.4	197	https://www.orthodb.org/v10?query=146440at3193	pre-mRNA-splicing factor SPF27 homolog
147098at3193	Duplicated	IDmodified-transcript-208028	241.3	168	https://www.orthodb.org/v10?query=147098at3193	probable inactive shikimate kinase like 1, chloroplastic
147098at3193	Duplicated	IDmodified-transcript-208027	241.2	168	https://www.orthodb.org/v10?query=147098at3193	probable inactive shikimate kinase like 1, chloroplastic
147098at3193	Duplicated	IDmodified-transcript-75247	238.5	168	https://www.orthodb.org/v10?query=147098at3193	probable inactive shikimate kinase like 1, chloroplastic
147098at3193	Duplicated	g4333.t6	237.6	168	https://www.orthodb.org/v10?query=147098at3193	probable inactive shikimate kinase like 1, chloroplastic
147098at3193	Duplicated	g4333.t5	237.0	168	https://www.orthodb.org/v10?query=147098at3193	probable inactive shikimate kinase like 1, chloroplastic
147120at3193	Complete	IDmodified-transcript-106359	477.0	460	https://www.orthodb.org/v10?query=147120at3193	Protein Lines
147167at3193	Duplicated	IDmodified-transcript-163388	393.2	209	https://www.orthodb.org/v10?query=147167at3193	ribosomal RNA-processing protein 8
147167at3193	Duplicated	IDmodified-transcript-28540	392.6	209	https://www.orthodb.org/v10?query=147167at3193	ribosomal RNA-processing protein 8
147320at3193	Duplicated	IDmodified-transcript-135061	492.1	291	https://www.orthodb.org/v10?query=147320at3193	protein HGH1 homolog
147320at3193	Duplicated	IDmodified-transcript-95018	490.2	291	https://www.orthodb.org/v10?query=147320at3193	protein HGH1 homolog
147320at3193	Duplicated	IDmodified-transcript-29371	490.0	291	https://www.orthodb.org/v10?query=147320at3193	protein HGH1 homolog
147320at3193	Duplicated	IDmodified-transcript-135062	436.6	260	https://www.orthodb.org/v10?query=147320at3193	protein HGH1 homolog
147386at3193	Duplicated	IDmodified-transcript-57335	357.0	203	https://www.orthodb.org/v10?query=147386at3193	UDP-3-O-
147386at3193	Duplicated	DEINVI_00025.274371.5.p1	356.9	203	https://www.orthodb.org/v10?query=147386at3193	UDP-3-O-
147386at3193	Duplicated	IDmodified-transcript-57336	356.9	203	https://www.orthodb.org/v10?query=147386at3193	UDP-3-O-
147523at3193	Complete	IDmodified-transcript-35946	343.0	207	https://www.orthodb.org/v10?query=147523at3193	serine/threonine-protein kinase 19 isoform X1
147546at3193	Duplicated	g6102.t2	387.5	261	https://www.orthodb.org/v10?query=147546at3193	WD40 repeat
147546at3193	Duplicated	IDmodified-transcript-160145	387.3	261	https://www.orthodb.org/v10?query=147546at3193	WD40 repeat
147546at3193	Duplicated	IDmodified-transcript-275180	386.0	261	https://www.orthodb.org/v10?query=147546at3193	WD40 repeat
147546at3193	Duplicated	IDmodified-transcript-8731	383.3	261	https://www.orthodb.org/v10?query=147546at3193	WD40 repeat
147634at3193	Duplicated	IDmodified-transcript-195817	529.3	288	https://www.orthodb.org/v10?query=147634at3193	probable sodium/metabolite cotransporter BASS1, chloroplastic
147634at3193	Duplicated	IDmodified-transcript-4860	529.3	288	https://www.orthodb.org/v10?query=147634at3193	probable sodium/metabolite cotransporter BASS1, chloroplastic
147649at3193	Duplicated	g10714.t1	416.6	282	https://www.orthodb.org/v10?query=147649at3193	Ribosome biogenesis protein NOP53
147649at3193	Duplicated	g3836.t1	415.4	278	https://www.orthodb.org/v10?query=147649at3193	Ribosome biogenesis protein NOP53
147649at3193	Duplicated	g10882.t5	415.2	281	https://www.orthodb.org/v10?query=147649at3193	Ribosome biogenesis protein NOP53
147649at3193	Duplicated	g10882.t4	415.1	278	https://www.orthodb.org/v10?query=147649at3193	Ribosome biogenesis protein NOP53
147649at3193	Duplicated	g10714.t2	414.2	276	https://www.orthodb.org/v10?query=147649at3193	Ribosome biogenesis protein NOP53
147649at3193	Duplicated	IDmodified-transcript-303446	414.0	278	https://www.orthodb.org/v10?query=147649at3193	Ribosome biogenesis protein NOP53
147649at3193	Duplicated	IDmodified-transcript-75557	413.9	278	https://www.orthodb.org/v10?query=147649at3193	Ribosome biogenesis protein NOP53
147649at3193	Duplicated	IDmodified-transcript-126938	410.0	278	https://www.orthodb.org/v10?query=147649at3193	Ribosome biogenesis protein NOP53
147792at3193	Duplicated	DEINVI_00009.88069.2.p1	332.9	208	https://www.orthodb.org/v10?query=147792at3193	protein PARTING DANCERS
147792at3193	Duplicated	IDmodified-transcript-8609	332.9	208	https://www.orthodb.org/v10?query=147792at3193	protein PARTING DANCERS
147792at3193	Duplicated	MSTRG.11016.1.p1	332.9	208	https://www.orthodb.org/v10?query=147792at3193	protein PARTING DANCERS
147792at3193	Duplicated	g3499.t2	330.7	208	https://www.orthodb.org/v10?query=147792at3193	protein PARTING DANCERS
147806at3193	Missing
147820at3193	Duplicated	g24271.t2	465.4	247	https://www.orthodb.org/v10?query=147820at3193	Nuclear protein
147820at3193	Duplicated	g24271.t1	464.9	247	https://www.orthodb.org/v10?query=147820at3193	Nuclear protein
147832at3193	Duplicated	IDmodified-transcript-40078	292.4	200	https://www.orthodb.org/v10?query=147832at3193	Prefoldin
147832at3193	Duplicated	MSTRG.38166.1.p1	292.4	200	https://www.orthodb.org/v10?query=147832at3193	Prefoldin
147832at3193	Duplicated	g787.t2	290.2	205	https://www.orthodb.org/v10?query=147832at3193	Prefoldin
148068at3193	Duplicated	DEINVI_00024.242808.11.p1	400.0	189	https://www.orthodb.org/v10?query=148068at3193	Zinc finger, RING-CH-type
148068at3193	Duplicated	MSTRG.32862.1.p1	400.0	189	https://www.orthodb.org/v10?query=148068at3193	Zinc finger, RING-CH-type
148068at3193	Duplicated	g3835.t2	400.0	189	https://www.orthodb.org/v10?query=148068at3193	Zinc finger, RING-CH-type
148068at3193	Duplicated	g3845.t2	400.0	189	https://www.orthodb.org/v10?query=148068at3193	Zinc finger, RING-CH-type
148097at3193	Duplicated	IDmodified-transcript-174697	320.5	243	https://www.orthodb.org/v10?query=148097at3193	Phosphoribosylformylglycinamidine synthase
148097at3193	Duplicated	g5707.t5	320.4	243	https://www.orthodb.org/v10?query=148097at3193	Phosphoribosylformylglycinamidine synthase
148097at3193	Duplicated	g5707.t4	320.3	243	https://www.orthodb.org/v10?query=148097at3193	Phosphoribosylformylglycinamidine synthase
148097at3193	Duplicated	DEINVI_00019.199881.1.p1	320.3	243	https://www.orthodb.org/v10?query=148097at3193	Phosphoribosylformylglycinamidine synthase
148097at3193	Duplicated	IDmodified-transcript-94183	320.3	243	https://www.orthodb.org/v10?query=148097at3193	Phosphoribosylformylglycinamidine synthase
148097at3193	Duplicated	MSTRG.27052.1.p1	320.3	243	https://www.orthodb.org/v10?query=148097at3193	Phosphoribosylformylglycinamidine synthase
148097at3193	Duplicated	IDmodified-transcript-350062	320.2	243	https://www.orthodb.org/v10?query=148097at3193	Phosphoribosylformylglycinamidine synthase
148097at3193	Duplicated	IDmodified-transcript-174696	318.3	243	https://www.orthodb.org/v10?query=148097at3193	Phosphoribosylformylglycinamidine synthase
148097at3193	Duplicated	g5845.t4	317.4	243	https://www.orthodb.org/v10?query=148097at3193	Phosphoribosylformylglycinamidine synthase
148097at3193	Duplicated	g5845.t3	317.3	243	https://www.orthodb.org/v10?query=148097at3193	Phosphoribosylformylglycinamidine synthase
148097at3193	Duplicated	IDmodified-transcript-350063	316.2	243	https://www.orthodb.org/v10?query=148097at3193	Phosphoribosylformylglycinamidine synthase
148346at3193	Complete	IDmodified-transcript-14544	369.6	264	https://www.orthodb.org/v10?query=148346at3193	Ornithine cyclodeaminase/mu-crystallin
148523at3193	Duplicated	g25202.t1	442.3	263	https://www.orthodb.org/v10?query=148523at3193	YaeB-like, N-terminal domain
148523at3193	Duplicated	g25207.t1	439.7	263	https://www.orthodb.org/v10?query=148523at3193	YaeB-like, N-terminal domain
148721at3193	Duplicated	g5585.t1	364.1	271	https://www.orthodb.org/v10?query=148721at3193	Calcineurin-like metallo-phosphoesterase superfamily protein
148721at3193	Duplicated	g16309.t1	348.6	245	https://www.orthodb.org/v10?query=148721at3193	Calcineurin-like metallo-phosphoesterase superfamily protein
148721at3193	Duplicated	g5585.t2	344.5	240	https://www.orthodb.org/v10?query=148721at3193	Calcineurin-like metallo-phosphoesterase superfamily protein
148721at3193	Duplicated	g16309.t2	338.3	245	https://www.orthodb.org/v10?query=148721at3193	Calcineurin-like metallo-phosphoesterase superfamily protein
148729at3193	Complete	IDmodified-transcript-31406	318.3	224	https://www.orthodb.org/v10?query=148729at3193	cardiolipin synthase (CMP-forming), mitochondrial
148840at3193	Duplicated	DEINVI_00002.2523.1.p1	364.4	225	https://www.orthodb.org/v10?query=148840at3193	Transmembrane protein
148840at3193	Duplicated	MSTRG.329.1.p1	364.4	225	https://www.orthodb.org/v10?query=148840at3193	Transmembrane protein
148840at3193	Duplicated	g414.t1	364.4	225	https://www.orthodb.org/v10?query=148840at3193	Transmembrane protein
148840at3193	Duplicated	g414.t2	357.6	225	https://www.orthodb.org/v10?query=148840at3193	Transmembrane protein
148895at3193	Duplicated	IDmodified-transcript-137336	408.6	231	https://www.orthodb.org/v10?query=148895at3193	protein COFACTOR ASSEMBLY OF COMPLEX C SUBUNIT B CCB4, chloroplastic
148895at3193	Duplicated	IDmodified-transcript-198246	408.4	231	https://www.orthodb.org/v10?query=148895at3193	protein COFACTOR ASSEMBLY OF COMPLEX C SUBUNIT B CCB4, chloroplastic
148895at3193	Duplicated	IDmodified-transcript-198245	408.2	231	https://www.orthodb.org/v10?query=148895at3193	protein COFACTOR ASSEMBLY OF COMPLEX C SUBUNIT B CCB4, chloroplastic
148895at3193	Duplicated	IDmodified-transcript-27396	406.6	231	https://www.orthodb.org/v10?query=148895at3193	protein COFACTOR ASSEMBLY OF COMPLEX C SUBUNIT B CCB4, chloroplastic
148895at3193	Duplicated	IDmodified-transcript-303620	406.5	231	https://www.orthodb.org/v10?query=148895at3193	protein COFACTOR ASSEMBLY OF COMPLEX C SUBUNIT B CCB4, chloroplastic
148895at3193	Duplicated	g931.t2	356.6	231	https://www.orthodb.org/v10?query=148895at3193	protein COFACTOR ASSEMBLY OF COMPLEX C SUBUNIT B CCB4, chloroplastic
149386at3193	Duplicated	IDmodified-transcript-56034	405.1	213	https://www.orthodb.org/v10?query=149386at3193	Tim44-like domain
149386at3193	Duplicated	IDmodified-transcript-53018	404.9	213	https://www.orthodb.org/v10?query=149386at3193	Tim44-like domain
149386at3193	Duplicated	IDmodified-transcript-20898	404.7	213	https://www.orthodb.org/v10?query=149386at3193	Tim44-like domain
149386at3193	Duplicated	g8263.t3	404.5	213	https://www.orthodb.org/v10?query=149386at3193	Tim44-like domain
149386at3193	Duplicated	IDmodified-transcript-82131	403.6	213	https://www.orthodb.org/v10?query=149386at3193	Tim44-like domain
149515at3193	Duplicated	IDmodified-transcript-84050	459.9	261	https://www.orthodb.org/v10?query=149515at3193	Tetrapyrrole methylase
149515at3193	Duplicated	IDmodified-transcript-42283	459.7	261	https://www.orthodb.org/v10?query=149515at3193	Tetrapyrrole methylase
149671at3193	Duplicated	IDmodified-transcript-81531	376.8	223	https://www.orthodb.org/v10?query=149671at3193	nudix hydrolase 14, chloroplastic
149671at3193	Duplicated	g2059.t2	376.3	223	https://www.orthodb.org/v10?query=149671at3193	nudix hydrolase 14, chloroplastic
150034at3193	Duplicated	DEINVI_00023.238829.2.p1	358.0	204	https://www.orthodb.org/v10?query=150034at3193	exosome complex exonuclease RRP46 homolog
150034at3193	Duplicated	IDmodified-transcript-31411	358.0	204	https://www.orthodb.org/v10?query=150034at3193	exosome complex exonuclease RRP46 homolog
150034at3193	Duplicated	MSTRG.32510.1.p1	358.0	204	https://www.orthodb.org/v10?query=150034at3193	exosome complex exonuclease RRP46 homolog
150034at3193	Duplicated	IDmodified-transcript-166269	337.5	204	https://www.orthodb.org/v10?query=150034at3193	exosome complex exonuclease RRP46 homolog
150284at3193	Duplicated	IDmodified-transcript-49062	372.9	184	https://www.orthodb.org/v10?query=150284at3193	thioredoxin-like protein HCF164, chloroplastic
150284at3193	Duplicated	IDmodified-transcript-472543	372.8	185	https://www.orthodb.org/v10?query=150284at3193	thioredoxin-like protein HCF164, chloroplastic
150284at3193	Duplicated	IDmodified-transcript-49063	372.8	184	https://www.orthodb.org/v10?query=150284at3193	thioredoxin-like protein HCF164, chloroplastic
150459at3193	Duplicated	DEINVI_00008.77304.0.p1	459.7	257	https://www.orthodb.org/v10?query=150459at3193	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
150459at3193	Duplicated	IDmodified-transcript-6537	459.7	257	https://www.orthodb.org/v10?query=150459at3193	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
150459at3193	Duplicated	MSTRG.9904.1.p1	459.7	257	https://www.orthodb.org/v10?query=150459at3193	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
150459at3193	Duplicated	g6460.t3	459.0	257	https://www.orthodb.org/v10?query=150459at3193	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
150475at3193	Duplicated	g25533.t2	387.2	224	https://www.orthodb.org/v10?query=150475at3193	heme-binding-like protein At3g10130, chloroplastic
150475at3193	Duplicated	g25535.t2	385.4	224	https://www.orthodb.org/v10?query=150475at3193	heme-binding-like protein At3g10130, chloroplastic
150475at3193	Duplicated	g25533.t1	383.2	224	https://www.orthodb.org/v10?query=150475at3193	heme-binding-like protein At3g10130, chloroplastic
150475at3193	Duplicated	g25535.t1	381.5	224	https://www.orthodb.org/v10?query=150475at3193	heme-binding-like protein At3g10130, chloroplastic
150475at3193	Duplicated	DEINVI_00025.269065.11.p1	381.2	224	https://www.orthodb.org/v10?query=150475at3193	heme-binding-like protein At3g10130, chloroplastic
150648at3193	Duplicated	g1635.t2	345.9	207	https://www.orthodb.org/v10?query=150648at3193	Lysine methyltransferase
150648at3193	Duplicated	IDmodified-transcript-35734	345.9	206	https://www.orthodb.org/v10?query=150648at3193	Lysine methyltransferase
150648at3193	Duplicated	g1635.t3	345.4	203	https://www.orthodb.org/v10?query=150648at3193	Lysine methyltransferase
150648at3193	Duplicated	IDmodified-transcript-38757	344.1	205	https://www.orthodb.org/v10?query=150648at3193	Lysine methyltransferase
150648at3193	Duplicated	g1023.t2	337.2	205	https://www.orthodb.org/v10?query=150648at3193	Lysine methyltransferase
150672at3193	Duplicated	MSTRG.11366.1.p1	450.6	232	https://www.orthodb.org/v10?query=150672at3193	DNA excision repair protein ERCC-1
150672at3193	Duplicated	IDmodified-transcript-10034	450.4	232	https://www.orthodb.org/v10?query=150672at3193	DNA excision repair protein ERCC-1
150694at3193	Duplicated	IDmodified-transcript-191621	386.1	228	https://www.orthodb.org/v10?query=150694at3193	Origin recognition complex subunit 6
150694at3193	Duplicated	IDmodified-transcript-150537	383.4	215	https://www.orthodb.org/v10?query=150694at3193	Origin recognition complex subunit 6
150694at3193	Duplicated	IDmodified-transcript-23878	375.1	238	https://www.orthodb.org/v10?query=150694at3193	Origin recognition complex subunit 6
150694at3193	Duplicated	MSTRG.28623.1.p1	375.1	238	https://www.orthodb.org/v10?query=150694at3193	Origin recognition complex subunit 6
150694at3193	Duplicated	g18671.t2	354.5	207	https://www.orthodb.org/v10?query=150694at3193	Origin recognition complex subunit 6
150694at3193	Duplicated	IDmodified-transcript-3498	352.4	194	https://www.orthodb.org/v10?query=150694at3193	Origin recognition complex subunit 6
150771at3193	Complete	IDmodified-transcript-28700	278.4	180	https://www.orthodb.org/v10?query=150771at3193	zinc finger protein 511
150871at3193	Duplicated	DEINVI_00011.109927.4.p1	362.3	203	https://www.orthodb.org/v10?query=150871at3193	RHOMBOID-like protein 10, chloroplastic
150871at3193	Duplicated	IDmodified-transcript-9928	362.3	203	https://www.orthodb.org/v10?query=150871at3193	RHOMBOID-like protein 10, chloroplastic
